Workload: astar |PC: 0x405832 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x35e798a7471 |LRU Evicted: 0x35e798a7471 |Policy02 Evicted: 0x286af5fd871 | Belady02 Evicted: 0x35e798a7471 |Policy03 Evicted: 0x35e798a7471 | Belady03 Evicted: 0x35e798a7471 |Policy04 Evicted: 0x286af5fd871 | Belady04 Evicted: 0x35e798a7471
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0xa3a0df4b19 |LRU Evicted: 0xa3a0df4b19 |Policy02 Evicted: 0xa3a0df1b19 | Belady02 Evicted: 0xa3a0df4b19 |Policy03 Evicted: 0xa3a0df4b19 | Belady03 Evicted: 0xa3a0df4b19 |Policy04 Evicted: 0xa3a0df1b19 | Belady04 Evicted: 0xa3a0df4b19
Workload: mcf |PC: 0x4037c1 |Belady Evicted: 0x1ffafc2035e |LRU Evicted: 0x35e798a8b5e |Policy02 Evicted: 0x35e798a8b5e | Belady02 Evicted: 0x1ffafc2035e |Policy03 Evicted: 0x1ffafc2035e | Belady03 Evicted: 0x1ffafc2035e |Policy04 Evicted: 0x1ffafc2035e | Belady04 Evicted: 0x1ffafc2035e
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1ef71 |LRU Evicted: 0x35e798a7471 |Policy02 Evicted: 0x286af5fd871 | Belady02 Evicted: 0x1ffafc1ef71 |Policy03 Evicted: 0x35e798a7471 | Belady03 Evicted: 0x1ffafc1ef71 |Policy04 Evicted: 0x286af5fd871 | Belady04 Evicted: 0x1ffafc1ef71
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc1ef71 |LRU Evicted: 0x35e798a7471 |Policy02 Evicted: 0x286af5fd871 | Belady02 Evicted: 0x1ffafc1ef71 |Policy03 Evicted: 0x35e798a7471 | Belady03 Evicted: 0x1ffafc1ef71 |Policy04 Evicted: 0x286af5fd871 | Belady04 Evicted: 0x1ffafc1ef71
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc2118e |LRU Evicted: 0x35e798a6c4e |Policy02 Evicted: 0xa3a0df3c4e | Belady02 Evicted: 0x1ffafc2118e |Policy03 Evicted: 0xa3a0df7ace | Belady03 Evicted: 0x1ffafc2118e |Policy04 Evicted: 0x2884c86ace | Belady04 Evicted: 0x1ffafc2118e
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc2118e |LRU Evicted: 0x35e798a6c4e |Policy02 Evicted: 0xa3a0df3c4e | Belady02 Evicted: 0x1ffafc2118e |Policy03 Evicted: 0xa3a0df7ace | Belady03 Evicted: 0x1ffafc2118e |Policy04 Evicted: 0x2884c86ace | Belady04 Evicted: 0x1ffafc2118e
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc2015c |LRU Evicted: 0xa3a0df395c |Policy02 Evicted: 0x1ffafc2015c | Belady02 Evicted: 0x1ffafc2015c |Policy03 Evicted: 0x1ffafc2015c | Belady03 Evicted: 0x1ffafc2015c |Policy04 Evicted: 0x1ffafc2051c | Belady04 Evicted: 0x1ffafc2015c
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1ef71 |LRU Evicted: 0x35e798a7471 |Policy02 Evicted: 0x286af5fd871 | Belady02 Evicted: 0x1ffafc1ef71 |Policy03 Evicted: 0x35e798a7471 | Belady03 Evicted: 0x1ffafc1ef71 |Policy04 Evicted: 0x286af5fd871 | Belady04 Evicted: 0x1ffafc1ef71
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x19b57da37f |LRU Evicted: 0x35e798aab7f |Policy02 Evicted: 0x35e798aab7f | Belady02 Evicted: 0x19b57da37f |Policy03 Evicted: 0x35e798aab7f | Belady03 Evicted: 0x19b57da37f |Policy04 Evicted: 0x19b57da37f | Belady04 Evicted: 0x19b57da37f
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1ef71 |LRU Evicted: 0x35e798a7471 |Policy02 Evicted: 0x286af5fd871 | Belady02 Evicted: 0x1ffafc1ef71 |Policy03 Evicted: 0x35e798a7471 | Belady03 Evicted: 0x1ffafc1ef71 |Policy04 Evicted: 0x1ffafc1f1f1 | Belady04 Evicted: 0x1ffafc1ef71
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc20c97 |LRU Evicted: 0x286af5fe497 |Policy02 Evicted: 0x35e798a8497 | Belady02 Evicted: 0x1ffafc20c97 |Policy03 Evicted: 0x35e798a8497 | Belady03 Evicted: 0x1ffafc20c97 |Policy04 Evicted: 0x35e798a8497 | Belady04 Evicted: 0x1ffafc20c97
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc1ef71 |LRU Evicted: 0x35e798a7471 |Policy02 Evicted: 0x286af5fd871 | Belady02 Evicted: 0x1ffafc1ef71 |Policy03 Evicted: 0x35e798a7471 | Belady03 Evicted: 0x1ffafc1ef71 |Policy04 Evicted: 0x1ffafc1f1f1 | Belady04 Evicted: 0x1ffafc1ef71
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x19b57da4ba |LRU Evicted: 0x19b57da4ba |Policy02 Evicted: 0x286af5fccba | Belady02 Evicted: 0x19b57da4ba |Policy03 Evicted: 0x160a69bacba | Belady03 Evicted: 0x19b57da4ba |Policy04 Evicted: 0x286af5fccba | Belady04 Evicted: 0x19b57da4ba
Workload: mcf |PC: 0x4037c1 |Belady Evicted: 0x1ffafc2015c |LRU Evicted: 0xa3a0df395c |Policy02 Evicted: 0xa3a0df795c | Belady02 Evicted: 0x1ffafc2015c |Policy03 Evicted: 0x1ffafc2015c | Belady03 Evicted: 0x1ffafc2015c |Policy04 Evicted: 0x1ffafc2051c | Belady04 Evicted: 0x1ffafc2015c
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc1ef71 |LRU Evicted: 0x35e798a7471 |Policy02 Evicted: 0x286af5fd871 | Belady02 Evicted: 0x1ffafc1ef71 |Policy03 Evicted: 0x35e798a7471 | Belady03 Evicted: 0x1ffafc1ef71 |Policy04 Evicted: 0x1ffafc1f1f1 | Belady04 Evicted: 0x1ffafc1ef71
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc1f9e8 |LRU Evicted: 0x1ffafc1f9e8 |Policy02 Evicted: 0x1ffafc1f9e8 | Belady02 Evicted: 0x1ffafc1f9e8 |Policy03 Evicted: 0x1ffafc1f9e8 | Belady03 Evicted: 0x1ffafc1f9e8 |Policy04 Evicted: 0x1ffafc1f9e8 | Belady04 Evicted: 0x1ffafc1f9e8
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1f16a |LRU Evicted: 0x1ffafc1f16a |Policy02 Evicted: 0x35e798a816a | Belady02 Evicted: 0x1ffafc1f16a |Policy03 Evicted: 0x1ffafc1f16a | Belady03 Evicted: 0x1ffafc1f16a |Policy04 Evicted: 0x1ffafc1f16a | Belady04 Evicted: 0x1ffafc1f16a
Workload: mcf |PC: 0x4037c1 |Belady Evicted: 0x19b57da4bb |LRU Evicted: 0x19b57da4bb |Policy02 Evicted: 0x35e798a6cbb | Belady02 Evicted: 0x19b57da4bb |Policy03 Evicted: 0x19b57da4bb | Belady03 Evicted: 0x19b57da4bb |Policy04 Evicted: 0x286af5fdcbb | Belady04 Evicted: 0x19b57da4bb
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1eaf2 |LRU Evicted: 0x35e798a62f2 |Policy02 Evicted: 0x35e798a62f2 | Belady02 Evicted: 0x1ffafc1eaf2 |Policy03 Evicted: 0x286af5fe2f2 | Belady03 Evicted: 0x1ffafc1eaf2 |Policy04 Evicted: 0x286af5fe2f2 | Belady04 Evicted: 0x1ffafc1eaf2
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc211ca |LRU Evicted: 0x1ffafc211ca |Policy02 Evicted: 0x2884c861ca | Belady02 Evicted: 0x1ffafc211ca |Policy03 Evicted: 0x2884c861ca | Belady03 Evicted: 0x1ffafc211ca |Policy04 Evicted: 0x1ffafc211ca | Belady04 Evicted: 0x1ffafc211ca
Workload: mcf |PC: 0x4037c1 |Belady Evicted: 0x1ffafc20f14 |LRU Evicted: 0xa3a0df6794 |Policy02 Evicted: 0xa3a0df6794 | Belady02 Evicted: 0x1ffafc20f14 |Policy03 Evicted: 0xa3a0df6794 | Belady03 Evicted: 0x1ffafc20f14 |Policy04 Evicted: 0x1ffafc20f94 | Belady04 Evicted: 0x1ffafc20f14
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc1efaf |LRU Evicted: 0x1ffafc1efaf |Policy02 Evicted: 0x1ffafc1efaf | Belady02 Evicted: 0x1ffafc1efaf |Policy03 Evicted: 0x1ffafc1efaf | Belady03 Evicted: 0x1ffafc1efaf |Policy04 Evicted: 0x1ffafc1efaf | Belady04 Evicted: 0x1ffafc1efaf
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x19b57da4bb |LRU Evicted: 0x19b57da4bb |Policy02 Evicted: 0x35e798a8cbb | Belady02 Evicted: 0x19b57da4bb |Policy03 Evicted: 0x35e798a8cbb | Belady03 Evicted: 0x19b57da4bb |Policy04 Evicted: 0x286af5fdcbb | Belady04 Evicted: 0x19b57da4bb
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1f823 |LRU Evicted: 0x35e798ab023 |Policy02 Evicted: 0x35e798ab023 | Belady02 Evicted: 0x1ffafc1f823 |Policy03 Evicted: 0x1ffafc1f823 | Belady03 Evicted: 0x1ffafc1f823 |Policy04 Evicted: 0x35e798ab023 | Belady04 Evicted: 0x1ffafc1f823
Workload: mcf |PC: 0x4037c1 |Belady Evicted: 0x1ffafc2188f |LRU Evicted: 0x1ffafc2188f |Policy02 Evicted: 0x1ffafc2188f | Belady02 Evicted: 0x1ffafc2188f |Policy03 Evicted: 0x1ffafc2188f | Belady03 Evicted: 0x1ffafc2188f |Policy04 Evicted: 0x1ffafc2188f | Belady04 Evicted: 0x1ffafc2188f
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc20f14 |LRU Evicted: 0xa3a0df6794 |Policy02 Evicted: 0xa3a0df6794 | Belady02 Evicted: 0x1ffafc20f14 |Policy03 Evicted: 0xa3a0df6794 | Belady03 Evicted: 0x1ffafc20f14 |Policy04 Evicted: 0x2884c87f94 | Belady04 Evicted: 0x1ffafc20f14
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1f823 |LRU Evicted: 0x35e798ab023 |Policy02 Evicted: 0x35e798ab023 | Belady02 Evicted: 0x1ffafc1f823 |Policy03 Evicted: 0x1ffafc20023 | Belady03 Evicted: 0x1ffafc1f823 |Policy04 Evicted: 0x35e798ab023 | Belady04 Evicted: 0x1ffafc1f823
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc2118e |LRU Evicted: 0x35e798a6c4e |Policy02 Evicted: 0xa3a0df3c4e | Belady02 Evicted: 0x1ffafc2118e |Policy03 Evicted: 0xa3a0df7ace | Belady03 Evicted: 0x1ffafc2118e |Policy04 Evicted: 0x2884c86ace | Belady04 Evicted: 0x1ffafc2118e
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc22043 |LRU Evicted: 0x263d5a41043 |Policy02 Evicted: 0xa3a0df4843 | Belady02 Evicted: 0x1ffafc22043 |Policy03 Evicted: 0x263d5a41043 | Belady03 Evicted: 0x1ffafc22043 |Policy04 Evicted: 0xa3a0df4843 | Belady04 Evicted: 0x1ffafc22043
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc21590 |LRU Evicted: 0x1ffafc21590 |Policy02 Evicted: 0x1ffafc21590 | Belady02 Evicted: 0x1ffafc21590 |Policy03 Evicted: 0x1ffafc21590 | Belady03 Evicted: 0x1ffafc21590 |Policy04 Evicted: 0x1ffafc21590 | Belady04 Evicted: 0x1ffafc21590
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc20e93 |LRU Evicted: 0x1ffafc20e93 |Policy02 Evicted: 0x1ffafc20e93 | Belady02 Evicted: 0x1ffafc20e93 |Policy03 Evicted: 0x1ffafc20e93 | Belady03 Evicted: 0x1ffafc20e93 |Policy04 Evicted: 0x1ffafc20e93 | Belady04 Evicted: 0x1ffafc20e93
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1e9f3 |LRU Evicted: 0xa3a0df31f3 |Policy02 Evicted: 0x3a8818b1f3 | Belady02 Evicted: 0x1ffafc1e9f3 |Policy03 Evicted: 0xa3a0df31f3 | Belady03 Evicted: 0x1ffafc1e9f3 |Policy04 Evicted: 0x3a8818b1f3 | Belady04 Evicted: 0x1ffafc1e9f3
Workload: mcf |PC: 0x4037c1 |Belady Evicted: 0x1ffafc1ef71 |LRU Evicted: 0x35e798a7471 |Policy02 Evicted: 0x286af5fd871 | Belady02 Evicted: 0x1ffafc1ef71 |Policy03 Evicted: 0x35e798a7471 | Belady03 Evicted: 0x1ffafc1ef71 |Policy04 Evicted: 0x286af5fd871 | Belady04 Evicted: 0x1ffafc1ef71
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc20996 |LRU Evicted: 0x1ffafc20996 |Policy02 Evicted: 0x1ffafc20996 | Belady02 Evicted: 0x1ffafc20996 |Policy03 Evicted: 0x1ffafc20996 | Belady03 Evicted: 0x1ffafc20996 |Policy04 Evicted: 0x1ffafc20996 | Belady04 Evicted: 0x1ffafc20996
Workload: mcf |PC: 0x4037c1 |Belady Evicted: 0x1ffafc1f823 |LRU Evicted: 0x35e798ab023 |Policy02 Evicted: 0x35e798ab023 | Belady02 Evicted: 0x1ffafc1f823 |Policy03 Evicted: 0x1ffafc20023 | Belady03 Evicted: 0x1ffafc1f823 |Policy04 Evicted: 0x35e798ab023 | Belady04 Evicted: 0x1ffafc1f823
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1e4f4 |LRU Evicted: 0x3a8818bcf4 |Policy02 Evicted: 0x3a8818bcf4 | Belady02 Evicted: 0x1ffafc1e4f4 |Policy03 Evicted: 0x3a8818bcf4 | Belady03 Evicted: 0x1ffafc1e4f4 |Policy04 Evicted: 0x1ffafc1e4f4 | Belady04 Evicted: 0x1ffafc1e4f4
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc22043 |LRU Evicted: 0x263d5a41043 |Policy02 Evicted: 0xa3a0df4843 | Belady02 Evicted: 0x1ffafc22043 |Policy03 Evicted: 0x263d5a41043 | Belady03 Evicted: 0x1ffafc22043 |Policy04 Evicted: 0xa3a0df4843 | Belady04 Evicted: 0x1ffafc22043
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc21d44 |LRU Evicted: 0xa3a0df8644 |Policy02 Evicted: 0xa3a0df8644 | Belady02 Evicted: 0x1ffafc21d44 |Policy03 Evicted: 0x35e798a6644 | Belady03 Evicted: 0x1ffafc21d44 |Policy04 Evicted: 0xa3a0df8644 | Belady04 Evicted: 0x1ffafc21d44
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc2015c |LRU Evicted: 0xa3a0df395c |Policy02 Evicted: 0xa3a0df795c | Belady02 Evicted: 0x1ffafc2015c |Policy03 Evicted: 0x1ffafc2015c | Belady03 Evicted: 0x1ffafc2015c |Policy04 Evicted: 0x1ffafc2051c | Belady04 Evicted: 0x1ffafc2015c
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x19b57da4ba |LRU Evicted: 0x19b57da4ba |Policy02 Evicted: 0x286af5fccba | Belady02 Evicted: 0x19b57da4ba |Policy03 Evicted: 0x160a69bacba | Belady03 Evicted: 0x19b57da4ba |Policy04 Evicted: 0x286af5fccba | Belady04 Evicted: 0x19b57da4ba
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc21d44 |LRU Evicted: 0xa3a0df8644 |Policy02 Evicted: 0xa3a0df8644 | Belady02 Evicted: 0x1ffafc21d44 |Policy03 Evicted: 0x35e798a6644 | Belady03 Evicted: 0x1ffafc21d44 |Policy04 Evicted: 0xa3a0df8644 | Belady04 Evicted: 0x1ffafc21d44
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc1e4f4 |LRU Evicted: 0x3a8818bcf4 |Policy02 Evicted: 0x3a8818bcf4 | Belady02 Evicted: 0x1ffafc1e4f4 |Policy03 Evicted: 0x3a8818bcf4 | Belady03 Evicted: 0x1ffafc1e4f4 |Policy04 Evicted: 0x1ffafc1ecf4 | Belady04 Evicted: 0x1ffafc1e4f4
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc20b19 |LRU Evicted: 0xa3a0df4b19 |Policy02 Evicted: 0xa3a0df1b19 | Belady02 Evicted: 0x1ffafc20b19 |Policy03 Evicted: 0xa3a0df4b19 | Belady03 Evicted: 0x1ffafc20b19 |Policy04 Evicted: 0xa3a0df1b19 | Belady04 Evicted: 0x1ffafc20b19
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc21b07 |LRU Evicted: 0xa3a0df4b07 |Policy02 Evicted: 0x35e798a6307 | Belady02 Evicted: 0x1ffafc21b07 |Policy03 Evicted: 0x35e798a6307 | Belady03 Evicted: 0x1ffafc21b07 |Policy04 Evicted: 0x1ffafc21cc7 | Belady04 Evicted: 0x1ffafc21b07
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc21d49 |LRU Evicted: 0x3a8818bd49 |Policy02 Evicted: 0x1ffafc21d49 | Belady02 Evicted: 0x1ffafc21d49 |Policy03 Evicted: 0x3a8818bd49 | Belady03 Evicted: 0x1ffafc21d49 |Policy04 Evicted: 0x3a8818bd49 | Belady04 Evicted: 0x1ffafc21d49
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc21d44 |LRU Evicted: 0xa3a0df8644 |Policy02 Evicted: 0xa3a0df8644 | Belady02 Evicted: 0x1ffafc21d44 |Policy03 Evicted: 0x35e798a6644 | Belady03 Evicted: 0x1ffafc21d44 |Policy04 Evicted: 0xa3a0df8644 | Belady04 Evicted: 0x1ffafc21d44
Workload: mcf |PC: 0x4037c1 |Belady Evicted: 0x19b57da43e |LRU Evicted: 0x19b57da43e |Policy02 Evicted: 0x2f3afdcae7e | Belady02 Evicted: 0x19b57da43e |Policy03 Evicted: 0x19b57da53e | Belady03 Evicted: 0x19b57da43e |Policy04 Evicted: 0x19b57da67e | Belady04 Evicted: 0x19b57da43e
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc2015c |LRU Evicted: 0xa3a0df395c |Policy02 Evicted: 0xa3a0df795c | Belady02 Evicted: 0x1ffafc2015c |Policy03 Evicted: 0x1ffafc2015c | Belady03 Evicted: 0x1ffafc2015c |Policy04 Evicted: 0x1ffafc2051c | Belady04 Evicted: 0x1ffafc2015c
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc21d44 |LRU Evicted: 0xa3a0df8644 |Policy02 Evicted: 0xa3a0df8644 | Belady02 Evicted: 0x1ffafc21d44 |Policy03 Evicted: 0x35e798a6644 | Belady03 Evicted: 0x1ffafc21d44 |Policy04 Evicted: 0xa3a0df8644 | Belady04 Evicted: 0x1ffafc21d44
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc20f14 |LRU Evicted: 0xa3a0df6794 |Policy02 Evicted: 0xa3a0df6794 | Belady02 Evicted: 0x1ffafc20f14 |Policy03 Evicted: 0xa3a0df6794 | Belady03 Evicted: 0x1ffafc20f14 |Policy04 Evicted: 0x1ffafc20f94 | Belady04 Evicted: 0x1ffafc20f14
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc20f14 |LRU Evicted: 0xa3a0df6794 |Policy02 Evicted: 0x1ffafc21714 | Belady02 Evicted: 0x1ffafc20f14 |Policy03 Evicted: 0x1ffafc21714 | Belady03 Evicted: 0x1ffafc20f14 |Policy04 Evicted: 0x2884c87f94 | Belady04 Evicted: 0x1ffafc20f14
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc1ef71 |LRU Evicted: 0x35e798a7471 |Policy02 Evicted: 0x286af5fd871 | Belady02 Evicted: 0x1ffafc1ef71 |Policy03 Evicted: 0x35e798a7471 | Belady03 Evicted: 0x1ffafc1ef71 |Policy04 Evicted: 0x1ffafc1f071 | Belady04 Evicted: 0x1ffafc1ef71
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc2114c |LRU Evicted: 0x1ffafc2114c |Policy02 Evicted: 0x35e798a614c | Belady02 Evicted: 0x1ffafc2114c |Policy03 Evicted: 0x35e798a614c | Belady03 Evicted: 0x1ffafc2114c |Policy04 Evicted: 0x1ffafc2114c | Belady04 Evicted: 0x1ffafc2114c
Workload: mcf |PC: 0x4037c1 |Belady Evicted: 0x1ffafc21b07 |LRU Evicted: 0xa3a0df4b07 |Policy02 Evicted: 0x35e798a6307 | Belady02 Evicted: 0x1ffafc21b07 |Policy03 Evicted: 0xa3a0df84c7 | Belady03 Evicted: 0x1ffafc21b07 |Policy04 Evicted: 0xa3a0df4b07 | Belady04 Evicted: 0x1ffafc21b07
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x19b57da6fd |LRU Evicted: 0x35e798aa6fd |Policy02 Evicted: 0x35e798a96fd | Belady02 Evicted: 0x19b57da6fd |Policy03 Evicted: 0x35e798a96fd | Belady03 Evicted: 0x19b57da6fd |Policy04 Evicted: 0x35e798aa6fd | Belady04 Evicted: 0x19b57da6fd
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc20f14 |LRU Evicted: 0xa3a0df6794 |Policy02 Evicted: 0x1ffafc21794 | Belady02 Evicted: 0x1ffafc20f14 |Policy03 Evicted: 0x1ffafc21714 | Belady03 Evicted: 0x1ffafc20f14 |Policy04 Evicted: 0x2884c87f94 | Belady04 Evicted: 0x1ffafc20f14
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1e4f4 |LRU Evicted: 0x3a8818bcf4 |Policy02 Evicted: 0x3a8818bcf4 | Belady02 Evicted: 0x1ffafc1e4f4 |Policy03 Evicted: 0x3a8818bcf4 | Belady03 Evicted: 0x1ffafc1e4f4 |Policy04 Evicted: 0x3a8818bcf4 | Belady04 Evicted: 0x1ffafc1e4f4
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x19b57da6fd |LRU Evicted: 0x35e798aa6fd |Policy02 Evicted: 0x35e798a96fd | Belady02 Evicted: 0x19b57da6fd |Policy03 Evicted: 0x35e798a96fd | Belady03 Evicted: 0x19b57da6fd |Policy04 Evicted: 0x35e798abefd | Belady04 Evicted: 0x19b57da6fd
Workload: mcf |PC: 0x4037c1 |Belady Evicted: 0x1ffafc1efaf |LRU Evicted: 0x1ffafc1efaf |Policy02 Evicted: 0x3a00d78dfaf | Belady02 Evicted: 0x1ffafc1efaf |Policy03 Evicted: 0x3a00d78dfaf | Belady03 Evicted: 0x1ffafc1efaf |Policy04 Evicted: 0x3a00d78dfaf | Belady04 Evicted: 0x1ffafc1efaf
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1e7b5 |LRU Evicted: 0x1ffafc1e7b5 |Policy02 Evicted: 0x35e798a97b5 | Belady02 Evicted: 0x1ffafc1e7b5 |Policy03 Evicted: 0x3a00d78dfb5 | Belady03 Evicted: 0x1ffafc1e7b5 |Policy04 Evicted: 0x3a00d78dfb5 | Belady04 Evicted: 0x1ffafc1e7b5
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc2009d |LRU Evicted: 0x286af5fcd9d |Policy02 Evicted: 0xa3a0df859d | Belady02 Evicted: 0x1ffafc2009d |Policy03 Evicted: 0x1ffafc2059d | Belady03 Evicted: 0x1ffafc2009d |Policy04 Evicted: 0x1ffafc2059d | Belady04 Evicted: 0x1ffafc2009d
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x19b57da37f |LRU Evicted: 0x35e798aab7f |Policy02 Evicted: 0x35e798a7b7f | Belady02 Evicted: 0x19b57da37f |Policy03 Evicted: 0x35e798a7b7f | Belady03 Evicted: 0x19b57da37f |Policy04 Evicted: 0x1ffafc1e37f | Belady04 Evicted: 0x19b57da37f
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1e7b5 |LRU Evicted: 0x1ffafc1e7b5 |Policy02 Evicted: 0x35e798a97b5 | Belady02 Evicted: 0x1ffafc1e7b5 |Policy03 Evicted: 0x3a00d78dfb5 | Belady03 Evicted: 0x1ffafc1e7b5 |Policy04 Evicted: 0x210528d1835 | Belady04 Evicted: 0x1ffafc1e7b5
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc20ad5 |LRU Evicted: 0x1ffafc20ad5 |Policy02 Evicted: 0x1ffafc20cd5 | Belady02 Evicted: 0x1ffafc20ad5 |Policy03 Evicted: 0x1ffafc20cd5 | Belady03 Evicted: 0x1ffafc20ad5 |Policy04 Evicted: 0x1b14dc0b2d5 | Belady04 Evicted: 0x1ffafc20ad5
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc2144d |LRU Evicted: 0x221dbcbec4d |Policy02 Evicted: 0x221dbcbec4d | Belady02 Evicted: 0x1ffafc2144d |Policy03 Evicted: 0x221dbcbec4d | Belady03 Evicted: 0x1ffafc2144d |Policy04 Evicted: 0x221dbcbec4d | Belady04 Evicted: 0x1ffafc2144d
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc20ad5 |LRU Evicted: 0x1ffafc20ad5 |Policy02 Evicted: 0x1ffafc20cd5 | Belady02 Evicted: 0x1ffafc20ad5 |Policy03 Evicted: 0x1ffafc20cd5 | Belady03 Evicted: 0x1ffafc20ad5 |Policy04 Evicted: 0x1ffafc212d5 | Belady04 Evicted: 0x1ffafc20ad5
Workload: mcf |PC: 0x4037ba |Belady Evicted: 0x1ffafc2118e |LRU Evicted: 0x35e798a6c4e |Policy02 Evicted: 0xa3a0df3c4e | Belady02 Evicted: 0x1ffafc2118e |Policy03 Evicted: 0xa3a0df7ace | Belady03 Evicted: 0x1ffafc2118e |Policy04 Evicted: 0x2884c86ace | Belady04 Evicted: 0x1ffafc2118e
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc1e7b5 |LRU Evicted: 0x1ffafc1e7b5 |Policy02 Evicted: 0x35e798a97b5 | Belady02 Evicted: 0x1ffafc1e7b5 |Policy03 Evicted: 0x3a00d78dfb5 | Belady03 Evicted: 0x1ffafc1e7b5 |Policy04 Evicted: 0x210528d1835 | Belady04 Evicted: 0x1ffafc1e7b5
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x19b57da6fd |LRU Evicted: 0x35e798aa6fd |Policy02 Evicted: 0x35e798a96fd | Belady02 Evicted: 0x19b57da6fd |Policy03 Evicted: 0x35e798a96fd | Belady03 Evicted: 0x19b57da6fd |Policy04 Evicted: 0x35e798abefd | Belady04 Evicted: 0x19b57da6fd
Workload: mcf |PC: 0x4037aa |Belady Evicted: 0x1ffafc20ad5 |LRU Evicted: 0x1ffafc20ad5 |Policy02 Evicted: 0x1ffafc20cd5 | Belady02 Evicted: 0x1ffafc20ad5 |Policy03 Evicted: 0x1ffafc20cd5 | Belady03 Evicted: 0x1ffafc20ad5 |Policy04 Evicted: 0x1ffafc212d5 | Belady04 Evicted: 0x1ffafc20ad5
